filename,width,height,class,xmin,ymin,xmax,ymax
68_jpeg.rf.b4719f0c5c35f654b93fcc48cf0c3aaa.jpg,640,640,ikan goreng,0,61,640,423
82_jpeg.rf.b3e89f4ef534db20020b1a4c987ded38.jpg,640,640,puding,51,87,569,489
bakso_9_jpg.rf.b5201f01f546db89185523dcc851e993.jpg,640,640,bakso,71,115,596,585
rendang_11_jpg.rf.b42ae418ddb7e57daf2b1f7fa0505ba0.jpg,640,640,rendang,181,97,640,462
rendang-20234_jpg.rf.b4a846555c3ce7b4ae43c3463c85b49c.jpg,640,640,rendang,87,176,537,492
download-2-_jpeg.rf.b4114124525dcd37a00cd0e753fcdb12.jpg,640,640,sop,180,150,467,491
bakso-20372_jpg.rf.b4b196f638c126421f210a901c3e788d.jpg,640,640,bakso,185,106,542,554
140_jpeg.rf.b463d698ae0268e5ba768faab9b80f1b.jpg,640,640,ayam bakar,262,145,608,455
00dd1ed5b7497330c8f26707b1d39430_jpg.rf.b536c4c78f0f6a4f909bfa51448c6114.jpg,640,640,ayam goreng,0,83,640,640
kangkung_1_jpg.rf.b466ee9b4a3cda65de4d477264ec3557.jpg,640,640,tumis kangkung,84,55,552,617
tumis-kangkung_059_jpg.rf.b501bf9fffe65d57d8d7db32d451ca35.jpg,640,640,tumis kangkung,0,101,640,480
tempe_061_jpg.rf.b4cb8c45f6a47f23b15168782f1f5792.jpg,640,640,nasi,324,287,640,566
tempe_061_jpg.rf.b4cb8c45f6a47f23b15168782f1f5792.jpg,640,640,tempe goreng,0,117,128,375
1_jpeg.rf.b52153e4bf18748ea97a8ae409fa4f6c.jpg,640,640,telur ceplok,131,200,368,423
1_jpeg.rf.b52153e4bf18748ea97a8ae409fa4f6c.jpg,640,640,telur ceplok,355,226,522,432
435da1569add9d31acdec95d26e96a55_jpg.rf.b45e187a7e0b644d31b636bcbbf30261.jpg,640,640,ayam goreng,207,166,405,538
sate-20428_jpg.rf.b445fc5920c28eb0d16d884be8df9f0c.jpg,640,640,sate,95,54,624,504
rendang-20231_jpg.rf.b3ef5e5c8aca4bccd6c58ecb7475933f.jpg,640,640,rendang,101,125,588,555
ceplok_25_jpg.rf.b5184b24e19acf2455ebcb8061a56732.jpg,640,640,telur ceplok,230,241,414,458
sate_029_jpg.rf.b5357d6cfd8c91ba3da3869bc62f355a.jpg,640,640,sate,70,0,640,549
84_jpeg.rf.b4b2c35c5c7b9d93299d3b9f6582744e.jpg,640,640,telur ceplok,170,334,484,640
capcay_021_jpg.rf.b4ec0029e737e15028b0bb9008887bbd.jpg,640,640,capcay,42,0,636,640
ikan-goreng_014_jpeg.rf.b435f0c7403d9389ac76b053ad62c202.jpg,640,640,ikan goreng,216,98,626,342
ikan-goreng_014_jpeg.rf.b435f0c7403d9389ac76b053ad62c202.jpg,640,640,ikan goreng,134,116,547,464
ikan-goreng_014_jpeg.rf.b435f0c7403d9389ac76b053ad62c202.jpg,640,640,ikan goreng,66,179,558,512
ikan-goreng_014_jpeg.rf.b435f0c7403d9389ac76b053ad62c202.jpg,640,640,ikan goreng,46,327,539,601
telur-rebus_115_jpeg.rf.b51f2de29348d01c808294610d877c72.jpg,640,640,telur rebus,387,165,512,355
telur-rebus_115_jpeg.rf.b51f2de29348d01c808294610d877c72.jpg,640,640,telur rebus,277,180,401,369
sate_055_jpg.rf.b52af0b26bd84565b45725b5608d4473.jpg,640,640,sate,68,65,545,520
sate-20308_jpg.rf.b537531c2cd8c38d71a27a82e03e0eaa.jpg,640,640,sate,52,89,531,487
ayam-goreng_035_jpg.rf.b5a60b1d0beed8e41074ac1b02000cdb.jpg,640,640,ayam goreng,152,364,450,640
ayam-goreng_035_jpg.rf.b5a60b1d0beed8e41074ac1b02000cdb.jpg,640,640,nasi,236,185,409,476
telur-ceplok_051_jpg.rf.b5821e8940becf5664c554a863ee5be0.jpg,640,640,telur ceplok,109,205,640,569
58_jpeg.rf.b5d939ab8107a8a699a4c3267f4d5ede.jpg,640,640,capcay,118,18,598,628
139_jpeg.rf.b5c94a4a98e4c626be06d73685bf0e82.jpg,640,640,capcay,30,0,612,640
94_jpeg.rf.b4d05ea6750de3d189214548655ee4f9.jpg,640,640,roti tawar,34,20,391,248
sate-20329_jpg.rf.b60e1d61bfda79b494cb10ca964c470c.jpg,640,640,sate,0,0,576,424
sate-20452_jpg.rf.b5af9d23797a36036a41697b60295981.jpg,640,640,sate,0,26,462,614
ayam-goreng_009_jpeg.rf.b603110446cbad32f341d1da1b5a24f6.jpg,640,640,ayam goreng,200,52,398,486
ayam-goreng_009_jpeg.rf.b603110446cbad32f341d1da1b5a24f6.jpg,640,640,ayam goreng,12,122,333,640
images-1-_jpeg.rf.b61b09f5e2bff0ba94f77e3a0c77a22e.jpg,640,640,tumis kangkung,13,38,640,575
11_jpeg.rf.b5a8e458b3d905a8d614cdc36e64bb18.jpg,640,640,puding,28,128,286,612
85_jpeg.rf.b56cede4039854ccc62e0877bc4c7e54.jpg,640,640,telur ceplok,141,81,350,385
telur-rebus_061_jpg.rf.b538ced094d26b82401d48fd36ad8016.jpg,640,640,telur rebus,91,238,360,385
telur-rebus_061_jpg.rf.b538ced094d26b82401d48fd36ad8016.jpg,640,640,telur rebus,204,330,484,485
telur-rebus_061_jpg.rf.b538ced094d26b82401d48fd36ad8016.jpg,640,640,telur rebus,7,134,257,285
telur-rebus_061_jpg.rf.b538ced094d26b82401d48fd36ad8016.jpg,640,640,telur rebus,371,189,628,351
telur-rebus_061_jpg.rf.b538ced094d26b82401d48fd36ad8016.jpg,640,640,telur rebus,249,98,456,274
Fries-Train-3-_jpeg.rf.b5e6944d715e9969749bd5e35e90e171.jpg,640,640,kentang goreng,238,365,548,523
137_jpeg.rf.b570cba114f83b5b201a368fb5e62c96.jpg,640,640,ikan bakar,60,68,253,565
donat_010_jpg.rf.b640843e0da0947a29d9a4f75c05ad62.jpg,640,640,donat,377,344,561,511
donat_010_jpg.rf.b640843e0da0947a29d9a4f75c05ad62.jpg,640,640,donat,369,169,544,344
donat_010_jpg.rf.b640843e0da0947a29d9a4f75c05ad62.jpg,640,640,donat,175,82,416,304
donat_010_jpg.rf.b640843e0da0947a29d9a4f75c05ad62.jpg,640,640,donat,66,282,312,516
donat_010_jpg.rf.b640843e0da0947a29d9a4f75c05ad62.jpg,640,640,donat,271,429,435,624
images-35-_jpeg.rf.b63c97f8b829ad354dd39d9d71001cb7.jpg,640,640,tumis kangkung,111,0,640,629
images-2024-08-05T203407-672_jpeg.rf.b62ff07673d26978dcddbe602030061c.jpg,640,640,sop,104,79,614,639
images-2024-08-05T203310-021_jpeg.rf.b5db874fe744c223ea9b3dda9b6b1104.jpg,640,640,sop,94,69,582,576
roti_018_jpg.rf.b57aaa6b25a3c0681542eb0a5c6bd7f1.jpg,640,640,roti tawar,78,84,560,552
tumis-kangkung_063_jpg.rf.b6422518b14731eabeefd65aaa3ee263.jpg,640,640,tumis kangkung,18,138,640,553
ayam-goreng_065_jpg.rf.b6123d8589f1f008f8ab887413f1be5a.jpg,640,640,ayam goreng,0,74,267,538
tempe_062_jpg.rf.b5618096446340eb7774def3b7153a7c.jpg,640,640,nasi,57,24,321,413
tempe_062_jpg.rf.b5618096446340eb7774def3b7153a7c.jpg,640,640,tempe goreng,40,354,260,640
tempe_062_jpg.rf.b5618096446340eb7774def3b7153a7c.jpg,640,640,tahu goreng,227,492,423,640
rendang-20224_jpg.rf.b64992e03fcb989a4944b6a9b00a4165.jpg,640,640,rendang,0,82,640,634
bakso-20328_jpg.rf.b61a483f219e7d2ac3a9cd5e75b3ae6f.jpg,640,640,bakso,24,27,572,601
tumis-kangkung_060_jpg.rf.b64e1ad327926df2a434ce81c2c772d2.jpg,640,640,tumis kangkung,36,165,640,523
104_jpeg.rf.b6eaffac727a1358cf733c962b63688b.jpg,640,640,puding,345,365,512,501
104_jpeg.rf.b6eaffac727a1358cf733c962b63688b.jpg,640,640,puding,216,165,351,324
104_jpeg.rf.b6eaffac727a1358cf733c962b63688b.jpg,640,640,puding,1,292,159,444
104_jpeg.rf.b6eaffac727a1358cf733c962b63688b.jpg,640,640,puding,111,488,290,640
ceplok_9_jpg.rf.b71a969d16583ced9fbce03f4cde2958.jpg,640,640,telur ceplok,183,141,465,552
rendang-20041_jpg.rf.b74b13e6558ec3ec8b927746a4a6772b.jpg,640,640,rendang,44,114,598,537
ayam-goreng_063_jpg.rf.b76adc86c055394d54187f5620fc7f0c.jpg,640,640,ayam goreng,341,151,532,447
ayam-goreng_063_jpg.rf.b76adc86c055394d54187f5620fc7f0c.jpg,640,640,ayam goreng,102,128,273,484
ayam-goreng_063_jpg.rf.b76adc86c055394d54187f5620fc7f0c.jpg,640,640,ayam goreng,265,128,398,484
49_jpeg.rf.b74de9ff7547705f1871b1562771c80e.jpg,640,640,puding,95,143,636,484
bakso-20367_jpg.rf.b73f8d374fe3285926075a765e32b540.jpg,640,640,bakso,67,57,580,624
images518_jpg.rf.b687be7f424d7d5f24226c296a30882e.jpg,640,640,nasi,130,166,453,637
rendang_022_jpg.rf.b73292ce35085f82bcf662b5b7701188.jpg,640,640,rendang,16,76,633,574
kentang-rebus_061_jpg.rf.b67804eaa7487b950965b9eddcb724c2.jpg,640,640,kentang rebus,82,31,578,563
capcay_001_jpg.rf.b703fb5bb108517fd66d23ee3f563eba.jpg,640,640,capcay,188,119,640,598
kentang-goreng_075_jpg.rf.b74e31c73a9a17f9bfad1d7317af5950.jpg,640,640,kentang goreng,32,38,412,499
ikan-bakar_042_jpg.rf.b747bdc11fd7e4e32cfe0b54fdf6a712.jpg,640,640,ikan bakar,49,30,626,583
sate-20302_jpg.rf.b7321d2fe6252e6a1d9c55f81e249eb4.jpg,640,640,sate,0,51,640,640
kentang-rebus_025_jpg.rf.b74723a367ed8da72942a898b2905fc7.jpg,640,640,kentang rebus,184,112,307,308
kentang-rebus_025_jpg.rf.b74723a367ed8da72942a898b2905fc7.jpg,640,640,kentang rebus,198,273,323,423
kentang-rebus_025_jpg.rf.b74723a367ed8da72942a898b2905fc7.jpg,640,640,kentang rebus,170,409,354,581
kentang-rebus_025_jpg.rf.b74723a367ed8da72942a898b2905fc7.jpg,640,640,kentang rebus,70,154,177,416
kentang-rebus_025_jpg.rf.b74723a367ed8da72942a898b2905fc7.jpg,640,640,kentang rebus,321,241,461,500
80_jpeg.rf.b6c52f249e8d0e7fe0121e9d485c99d2.jpg,640,640,roti tawar,0,0,494,513
80_jpeg.rf.b6c52f249e8d0e7fe0121e9d485c99d2.jpg,640,640,roti tawar,140,154,640,640
capcay_12_jpg.rf.b768211d38db93e6ad53a185d90163a6.jpg,640,640,sop,57,63,600,560
ikan-bakar_049_jpg.rf.b77612d1327c980a94169d882499190e.jpg,640,640,ikan bakar,49,0,553,366
OIP-19-_jpeg.rf.b65d2bbf8b4f57bdf60c529fb8c2aa04.jpg,640,640,telur dadar,19,325,469,556
OIP-19-_jpeg.rf.b65d2bbf8b4f57bdf60c529fb8c2aa04.jpg,640,640,telur dadar,20,146,459,346
sate_060_jpg.rf.b6c5e082bbb21cd67560f6933c2115f5.jpg,640,640,sate,0,0,624,444
106_jpeg.rf.b68ba55d4b678d90606c1d846e4ff370.jpg,640,640,ikan goreng,10,41,640,386
106_jpeg.rf.b68ba55d4b678d90606c1d846e4ff370.jpg,640,640,ikan goreng,0,352,640,640
capcay_044_jpg.rf.b66ffa1306ee6f058fe342eb534daf68.jpg,640,640,capcay,119,325,441,592
telur_dadar-99-_jpg.rf.b6ae4bfbb76a8647e905c8f097bf8d9d.jpg,640,640,telur dadar,0,0,640,640
nasi_021_jpg.rf.b75fa402c5f204c3c62540cb0272fd28.jpg,640,640,nasi,165,137,495,526
puding_007_jpg.rf.b70e13dddd5703b1668be4db2ddf53f5.jpg,640,640,puding,165,177,524,567
bakso_059_jpg.rf.b79c74c63dbca15a8fb2f63e90b40486.jpg,640,640,bakso,183,260,619,567
bakso_059_jpg.rf.b79c74c63dbca15a8fb2f63e90b40486.jpg,640,640,bakso,0,89,273,297
bakso_059_jpg.rf.b79c74c63dbca15a8fb2f63e90b40486.jpg,640,640,bakso,320,0,640,204
4f203a80ed86637b304e59105d4a5dc4_jpg.rf.b8145a4a85de9763af61fe67b788cb9f.jpg,640,640,ayam goreng,237,120,374,411
4f203a80ed86637b304e59105d4a5dc4_jpg.rf.b8145a4a85de9763af61fe67b788cb9f.jpg,640,640,nasi,282,272,408,522
4f203a80ed86637b304e59105d4a5dc4_jpg.rf.b8145a4a85de9763af61fe67b788cb9f.jpg,640,640,tahu goreng,197,399,282,628
32_jpeg.rf.b7bbbaca6c48568e88cc397d22914b23.jpg,640,640,puding,268,23,466,568
ayam-goreng_022_jpeg.rf.b7ebf9e6788dbc109703d207b9de2273.jpg,640,640,ayam goreng,204,381,411,613
ayam-goreng_022_jpeg.rf.b7ebf9e6788dbc109703d207b9de2273.jpg,640,640,ayam goreng,219,161,415,432
ayam-goreng_022_jpeg.rf.b7ebf9e6788dbc109703d207b9de2273.jpg,640,640,ayam goreng,169,12,382,279
ayam-goreng_022_jpeg.rf.b7ebf9e6788dbc109703d207b9de2273.jpg,640,640,ayam goreng,380,0,469,263
ayam-goreng_022_jpeg.rf.b7ebf9e6788dbc109703d207b9de2273.jpg,640,640,ayam goreng,401,126,559,483
148_jpeg.rf.b7ba0845d33d19653b0ecf2e737866f0.jpg,640,640,ikan bakar,39,0,435,597
kentang_044_jpg.rf.b84544c9eb895b55bfe27bacc7e9b092.jpg,640,640,kentang rebus,143,29,279,238
kentang_044_jpg.rf.b84544c9eb895b55bfe27bacc7e9b092.jpg,640,640,kentang rebus,339,202,479,414
kentang_044_jpg.rf.b84544c9eb895b55bfe27bacc7e9b092.jpg,640,640,kentang rebus,111,373,225,553
kentang_044_jpg.rf.b84544c9eb895b55bfe27bacc7e9b092.jpg,640,640,kentang rebus,201,491,350,640
kentang_044_jpg.rf.b84544c9eb895b55bfe27bacc7e9b092.jpg,640,640,kentang rebus,343,387,455,640
kentang_044_jpg.rf.b84544c9eb895b55bfe27bacc7e9b092.jpg,640,640,kentang rebus,446,306,593,587
kentang_044_jpg.rf.b84544c9eb895b55bfe27bacc7e9b092.jpg,640,640,kentang rebus,131,221,265,419
kentang_044_jpg.rf.b84544c9eb895b55bfe27bacc7e9b092.jpg,640,640,kentang rebus,294,19,427,212
kentang_044_jpg.rf.b84544c9eb895b55bfe27bacc7e9b092.jpg,640,640,kentang rebus,435,94,568,303
00dd1ed5b7497330c8f26707b1d39430_jpg.rf.b84c5b8fce5a5e125eb779bd37bd39ed.jpg,640,640,ayam goreng,0,0,557,640
telurdadar_009_jpg.rf.b825b7341991f688bd7072d7531ac2ff.jpg,640,640,telur dadar,80,74,571,611
rendang_23_jpg.rf.b881f8d7a3eb4c93e3cc8ce66042032b.jpg,640,640,rendang,101,82,524,501
nasi_003_jpg.rf.b85ee0cef73e47a24796275fdd00fc6b.jpg,640,640,nasi,58,18,558,583
puding_058_jpg.rf.b81dc58cf353eb9f4624ca4e4ef823d9.jpg,640,640,puding,134,410,390,565
puding_058_jpg.rf.b81dc58cf353eb9f4624ca4e4ef823d9.jpg,640,640,puding,328,389,520,521
Fries-Train-312-_jpeg.rf.b7b358d95d4ed8b64c09019431c423bf.jpg,640,640,kentang goreng,59,248,565,576
kentang-rebus_008_jpg.rf.b7cf26d2178159cef51e17bb1cac55a3.jpg,640,640,kentang rebus,81,85,543,518
puding_5_jpg.rf.b862f4d3f4af660bde05b3d051292fcf.jpg,640,640,puding,86,233,519,606
telur-ceplok_022_jpg.rf.b82c3857dd28f066cf044e609cdb8284.jpg,640,640,telur ceplok,162,9,487,631
kentang-rebus_066_jpg.rf.b85d1368090ae817352fdfe195ae1489.jpg,640,640,kentang rebus,26,157,640,491
sop_027_jpg.rf.b7fa1cea4c9e1b8f7b0fe8ecc2fd2170.jpg,640,640,sop,117,146,528,517
download-12-_jpeg.rf.b7c31456ef3ab370f89cc54e117301e0.jpg,640,640,tumis kangkung,96,64,615,632
ikan-bakar_060_jpg.rf.b7a08d89c9c0d2baa39e8a44a59ef28e.jpg,640,640,ikan bakar,0,4,320,640
ikan-bakar_060_jpg.rf.b7a08d89c9c0d2baa39e8a44a59ef28e.jpg,640,640,ikan bakar,213,38,640,640
capcay_043_jpg.rf.b84cf7fcb18eaa4bed29f68da4824412.jpg,640,640,capcay,0,69,640,583
bakso-20458_jpg.rf.b8821b766d8d6ea2d62831006201b015.jpg,640,640,bakso,232,38,622,447
bakso-20477_jpg.rf.b8236aec683e964a3cf9099092112fce.jpg,640,640,bakso,13,11,438,379
14_jpeg.rf.b8714e413c0622c36e34b1300a911e51.jpg,640,640,puding,228,301,448,640
kentang-goreng_038_jpg.rf.b86fba40203ded0dabe73faa4ebf3157.jpg,640,640,kentang goreng,0,42,507,623
rendang-20143_jpg.rf.b86f18fccfeb02683d2bf666a3548d62.jpg,640,640,rendang,43,17,621,640
OIP-7-_jpeg.rf.b871bbfc3387a606df3425e3de42fe0f.jpg,640,640,kentang rebus,91,38,634,611
sate-20327_jpg.rf.b907443d432d1bf85ebabbcb9996346b.jpg,640,640,sate,0,0,616,526
telurebus_014_jpeg.rf.b893f36c6dcec673b2c06ddea87e467b.jpg,640,640,telur rebus,9,126,312,605
telurebus_014_jpeg.rf.b893f36c6dcec673b2c06ddea87e467b.jpg,640,640,telur rebus,223,28,538,504
telur-rebus_108_jpeg.rf.b8a1f6810e833fec69c472c75e154106.jpg,640,640,telur rebus,18,36,155,294
telur-rebus_108_jpeg.rf.b8a1f6810e833fec69c472c75e154106.jpg,640,640,telur rebus,173,24,310,294
telur-rebus_108_jpeg.rf.b8a1f6810e833fec69c472c75e154106.jpg,640,640,telur rebus,322,24,461,286
telur-rebus_108_jpeg.rf.b8a1f6810e833fec69c472c75e154106.jpg,640,640,telur rebus,487,32,620,294
telur-rebus_108_jpeg.rf.b8a1f6810e833fec69c472c75e154106.jpg,640,640,telur rebus,16,334,157,600
telur-rebus_108_jpeg.rf.b8a1f6810e833fec69c472c75e154106.jpg,640,640,telur rebus,167,334,310,600
telur-rebus_108_jpeg.rf.b8a1f6810e833fec69c472c75e154106.jpg,640,640,telur rebus,330,330,481,612
telur-rebus_108_jpeg.rf.b8a1f6810e833fec69c472c75e154106.jpg,640,640,telur rebus,481,338,624,596
tempe_051_jpg.rf.b98d3661589aeebb3511447defb18559.jpg,640,640,tempe goreng,297,239,508,423
tempe_051_jpg.rf.b98d3661589aeebb3511447defb18559.jpg,640,640,tempe goreng,261,359,478,532
download-7-_jpeg.rf.b8bb09b8e9b1dbb52a8afbe759678052.jpg,640,640,tumis kangkung,87,92,610,572
images-84-_jpeg.rf.b9c4298dba0c2c24eef73dfc9bcb95d2.jpg,640,640,sop,126,193,286,571
sate-20364_jpg.rf.b8d1fd69ef2ea4b6219171501c4ccba2.jpg,640,640,sate,0,62,640,584
photo_jpg.rf.b8cea28f0927e89f2ab95758bc60674a.jpg,640,640,tempe goreng,124,61,327,410
photo_jpg.rf.b8cea28f0927e89f2ab95758bc60674a.jpg,640,640,tempe goreng,212,316,401,640
photo_jpg.rf.b8cea28f0927e89f2ab95758bc60674a.jpg,640,640,tempe goreng,283,22,470,356
rendang_031_jpg.rf.b8d70cbb711cb11cd8eb11f0c0c17b3a.jpg,640,640,rendang,78,12,578,640
ikan-goreng_059_jpg.rf.b9c5ab414549b9f930115841f93d307c.jpg,640,640,ikan goreng,41,299,565,608
telur-ceplok_072_jpg.rf.b934e138d550c27929b2b9ba117b73b3.jpg,640,640,telur ceplok,242,189,634,571
capcay_030_jpg.rf.b8e07d1b803533631f8ed361bc718b95.jpg,640,640,capcay,53,0,619,640
images-10-_jpeg.rf.b8aa8773128d0c532fab5a36ad69df1c.jpg,640,640,sop,141,322,547,640
images-10-_jpeg.rf.b8aa8773128d0c532fab5a36ad69df1c.jpg,640,640,sop,122,0,588,334
47_jpeg.rf.b9922bc2e2a5223250fbb15dd7b6ea2a.jpg,640,640,ayam bakar,279,164,493,528
sate-20371_jpg.rf.b8d856729a90c4cbea7b7fa7bb6871e3.jpg,640,640,sate,3,80,363,489
kentang-goreng_15_jpg.rf.b8e644986010ec580ebea7cfd6bc459a.jpg,640,640,kentang goreng,47,0,608,627
images431_jpg.rf.b93e86d2ed92631529c32dbf5c7c9ab8.jpg,640,640,nasi,136,194,436,480
rendang-20210_jpg.rf.b8e8cc61c476fd0e8dbef18677c13e6b.jpg,640,640,rendang,8,162,640,578
72_jpeg.rf.b9c9482a3af415dd457de90b42c7c456.jpg,640,640,ikan goreng,144,205,560,594
Fries-Train-334-_jpeg.rf.b9947341cb93347ef28708aa9344b57f.jpg,640,640,kentang goreng,58,221,578,462
rendang-20090_jpg.rf.b9069ef8fa8d9530782664cc95609bb7.jpg,640,640,rendang,15,21,502,578
ceplok_26_jpg.rf.b8fd5f4378cb6c449705938d327f0ce2.jpg,640,640,telur ceplok,267,232,509,416
kentang-goreng_002_jpg.rf.b8f8a535003570eb9c64a08729ef1548.jpg,640,640,kentang goreng,0,0,631,640
images-72-_jpeg.rf.b9d2506ae139d1efef3531b79e12de7d.jpg,640,640,tumis kangkung,82,230,591,619
OIP-1-_jpeg.rf.b91cbdbe1ce5d424c1ae31b5001fef02.jpg,640,640,telur dadar,0,75,640,549
ayam-goreng_011_jpeg.rf.b9df1e0166d2faf5943ae49da5aca17e.jpg,640,640,ayam goreng,119,17,575,563
rendang-20190_jpg.rf.ba1db96be64d3dbc3d40f02ab5debd23.jpg,640,640,rendang,1,75,589,580
images-71-_jpeg.rf.ba0c495536d955976eb9cd6f7ff120e6.jpg,640,640,tumis kangkung,101,100,321,559
images-78-_jpeg.rf.ba5119e685b25b161199280f2cc4ab78.jpg,640,640,sop,117,113,523,589
Fries-Train-276-_jpeg.rf.ba5c564927a7c9337a8c63910bd91e7e.jpg,640,640,kentang goreng,95,173,535,455
4_jpeg.rf.bab9a66ba055318f0b7973df8f69b533.jpg,640,640,ikan goreng,42,183,445,636
bakso-20475_jpg.rf.ba2c97e93070f0a61754e46dac316dfc.jpg,640,640,bakso,18,101,610,578
bakso-20335_jpg.rf.ba4d3e664528788800940fb894277784.jpg,640,640,bakso,24,31,581,581
tumis-kangkung_007_jpg.rf.ba174cad528998548c96ba922a1b0b0d.jpg,640,640,tumis kangkung,50,123,628,580
Fries-Train-273-_jpeg.rf.baf1664b3bd007c21579cf818ca2b0eb.jpg,640,640,kentang goreng,169,123,239,346
Fries-Train-273-_jpeg.rf.baf1664b3bd007c21579cf818ca2b0eb.jpg,640,640,kentang goreng,60,248,191,511
Fries-Train-273-_jpeg.rf.baf1664b3bd007c21579cf818ca2b0eb.jpg,640,640,kentang goreng,244,165,497,336
images8_jpg.rf.bb259e8cc9f588ab6d1ed99d2458888d.jpg,640,640,nasi,124,130,525,607
puding_070_jpg.rf.bb1e4ae1d09af09a23c0afd4a4ccdb38.jpg,640,640,puding,188,194,490,532
puding_070_jpg.rf.bb1e4ae1d09af09a23c0afd4a4ccdb38.jpg,640,640,puding,49,266,415,595
126_jpeg.rf.bb4704bd478c8df421e5553e6a7202ec.jpg,640,640,puding,18,43,620,621
kentang_043_jpg.rf.bb80c4d779914731f0752b414473f823.jpg,640,640,kentang rebus,141,154,277,305
kentang_043_jpg.rf.bb80c4d779914731f0752b414473f823.jpg,640,640,kentang rebus,437,283,597,558
kentang_043_jpg.rf.bb80c4d779914731f0752b414473f823.jpg,640,640,kentang rebus,335,409,452,602
kentang_043_jpg.rf.bb80c4d779914731f0752b414473f823.jpg,640,640,kentang rebus,333,277,474,434
114_jpeg.rf.bbb6f94618b42d50a3fa8003f6126872.jpg,640,640,ikan goreng,109,0,355,635
114_jpeg.rf.bbb6f94618b42d50a3fa8003f6126872.jpg,640,640,ikan goreng,341,0,532,625
sate_048_jpg.rf.ba8fee2a9b1b4055e96c3f78cd8ad000.jpg,640,640,sate,0,89,506,398
bakso-20466_jpg.rf.bbb1f8f21ae0cf5b04ea198b959c72e3.jpg,640,640,bakso,169,0,610,638
sate_019_jpg.rf.bb7504e2ee29a21149f20770d716ef51.jpg,640,640,sate,52,41,640,498
111_jpeg.rf.ba7749efa1c8edc0ba8430f3aa17b41b.jpg,640,640,puding,5,187,629,539
109_jpeg.rf.ba5bee3b191cd8519da99c6cc68043f2.jpg,640,640,roti tawar,89,0,453,348
bakso_047_jpg.rf.bb860c80b9c133af42b966909a8cd7a4.jpg,640,640,bakso,47,256,427,590
sate-20250_jpg.rf.bbcbbc823cf3b22387e8e6ff6dc7f208.jpg,640,640,sate,34,0,552,486
sate-20357_jpg.rf.bba81a415b77593103cebc478151d40e.jpg,640,640,sate,0,36,640,640
rendang-20042_jpg.rf.bba916d376ba14f614eca1b5be04cb39.jpg,640,640,rendang,37,22,580,609
62_jpeg.rf.bbd4f3e29dfb0b82db2763b0a82432e3.jpg,640,640,ayam bakar,55,146,592,527
18_jpeg.rf.bb17c0e605458c290faeb176ce469ae7.jpg,640,640,ikan bakar,326,0,640,635
donat_020_jpg.rf.bac282c55287d46286c63a0f3c1f48eb.jpg,640,640,donat,37,41,601,591
images-2024-08-05T203458-799_jpeg.rf.bb9c7b35faae3bfd0db3e054811ba658.jpg,640,640,sop,151,54,548,598
sop_023_jpg.rf.babff603d355e927c69c3b3a3a485332.jpg,640,640,sop,60,111,608,499
tahu_054_jpg.rf.ba9450618c40b3ff7113c4641abc0524.jpg,640,640,tahu goreng,378,282,569,551
tahu_054_jpg.rf.ba9450618c40b3ff7113c4641abc0524.jpg,640,640,tahu goreng,281,205,434,451
tahu_054_jpg.rf.ba9450618c40b3ff7113c4641abc0524.jpg,640,640,tahu goreng,184,64,343,354
tahu_054_jpg.rf.ba9450618c40b3ff7113c4641abc0524.jpg,640,640,tahu goreng,279,447,454,640
tahu_054_jpg.rf.ba9450618c40b3ff7113c4641abc0524.jpg,640,640,tahu goreng,155,342,339,624
tahu_054_jpg.rf.ba9450618c40b3ff7113c4641abc0524.jpg,640,640,tahu goreng,71,213,238,495
rendang-20058_jpg.rf.bbdc4a2e943e71e4a4a6c887a7f675a5.jpg,640,640,rendang,104,236,610,536
roti_006_jpg.rf.bbe754b3602659ac256d8e04a27a0ffd.jpg,640,640,roti tawar,73,6,508,589
rendang-20120_jpg.rf.bbea4440388fdbde5a9e2f38f2266316.jpg,640,640,rendang,18,8,600,586
50_jpeg.rf.bbf4ae63e8bcfbd544a742f26f9b0bae.jpg,640,640,ikan goreng,0,74,479,640
50_jpeg.rf.bbf4ae63e8bcfbd544a742f26f9b0bae.jpg,640,640,ikan goreng,134,0,640,525
telur-rebus_047_jpg.rf.bc80df4bfbe274ac5cd78b3d544b4511.jpg,640,640,telur rebus,238,147,433,378
telur-rebus_047_jpg.rf.bc80df4bfbe274ac5cd78b3d544b4511.jpg,640,640,telur rebus,334,361,524,583
telur-rebus_047_jpg.rf.bc80df4bfbe274ac5cd78b3d544b4511.jpg,640,640,telur rebus,161,315,355,567
121_jpeg.rf.bc08c784a656b2afb23792ee38c36a22.jpg,640,640,ikan goreng,39,0,267,522
sate-20411_jpg.rf.bc5fe26d56d6d78e2b4a075e6fc88d73.jpg,640,640,sate,50,35,591,633
bakso_025_jpg.rf.bc33a8efe93677eac49fd72b4b451c57.jpg,640,640,bakso,17,94,498,624
telur-rebus_116_jpeg.rf.bcb295495a973f56e5498b0d8a1d6c10.jpg,640,640,telur rebus,209,259,375,391
telur-rebus_116_jpeg.rf.bcb295495a973f56e5498b0d8a1d6c10.jpg,640,640,telur rebus,183,377,333,534
telur-ceplok_034_jpg.rf.bca7f9ea17cc1279c9c4f3b27ed8589a.jpg,640,640,telur ceplok,145,44,640,373
